0.02631345   ,0.0          ,0.0          ,0.0005733972 ,0.0          ,0.005009248  ,0.0          ,0.0          ,0.0          ,0.0          ,0
0.0          ,0.02693593   ,0.02958135   ,0.004527941  ,0.0          ,0.0          ,0.0          ,0.01342863   ,0.0          ,0.0          ,1
0.02089474   ,0.02583189   ,0.0578959    ,0.0          ,0.0          ,0.0          ,0.0          ,0.002208012  ,0.003250127  ,0.0          ,2
0.0005816405 ,0.0          ,0.0          ,0.01739747   ,0.0          ,0.0          ,0.0          ,0.0          ,0.0          ,0.01263205   ,3
0.001570286  ,0.0          ,0.0          ,0.0006602464 ,0.0001701579 ,0.002577602  ,0.001558443  ,0.003896651  ,0.0          ,0.0          ,4
0.008736721  ,0.0          ,0.0          ,0.0          ,0.0          ,0.0113383    ,0.0          ,0.0          ,0.0          ,0.003584476  ,5
0.02063124   ,0.0008981824 ,0.020962     ,0.0          ,0.0005118861 ,0.0          ,0.02102236   ,0.01173352   ,0.0          ,0.0          ,6
0.0          ,0.0          ,0.009776139  ,0.009586701  ,0.0          ,0.0          ,0.0          ,0.0440831    ,0.0          ,0.001442628  ,7
0.03195629   ,0.0          ,0.0          ,0.00616011   ,0.0          ,0.0          ,0.0          ,0.0          ,0.0          ,0.0          ,8
0.004984092  ,0.0          ,0.002136425  ,0.0          ,0.0          ,0.007566591  ,0.0          ,0.0          ,0.0          ,0.01408411   ,9
0.0225352    ,0.0          ,0.0          ,0.0          ,0.0          ,0.0          ,0.0          ,0.0          ,0.0          ,0.0          ,0
0.0          ,0.01773815   ,0.0          ,0.0          ,0.0          ,0.0          ,0.0          ,0.0          ,0.0          ,0.0          ,1
0.01010621   ,0.004085648  ,0.04588292   ,0.0          ,0.002017378  ,0.0          ,0.0          ,0.02281741   ,0.0          ,3.403668e-05 ,2
0.005309128  ,0.0          ,0.0          ,0.009657632  ,0.0          ,0.002359206  ,0.0          ,0.0          ,0.0          ,0.005535717  ,3
0.0          ,0.01511828   ,0.0          ,0.01073296   ,0.0          ,0.0          ,0.0          ,0.0          ,0.0          ,0.0          ,4
0.0          ,0.0          ,0.0          ,0.0          ,0.0          ,0.02106371   ,0.0          ,0.009444201  ,0.0          ,0.0          ,5
0.01347778   ,0.0208888    ,0.008613515  ,0.006125549  ,0.0          ,0.0          ,0.02506221   ,0.01440593   ,0.0          ,0.0          ,6
0.0          ,0.0          ,0.0          ,0.01832493   ,0.0          ,0.0          ,0.0          ,0.02681981   ,0.0          ,0.002539844  ,7
0.001832524  ,0.0          ,0.0          ,0.00422019   ,0.0          ,0.0          ,0.0          ,0.0          ,0.0          ,0.00263954   ,8
0.004187134  ,0.0          ,0.01084897   ,0.009886001  ,0.0          ,0.0          ,0.0          ,0.002973573  ,0.0          ,0.03335868   ,9
0.02442873   ,0.0          ,0.0          ,0.0          ,0.0          ,0.00134022   ,0.0          ,0.0          ,0.0          ,0.0          ,0
0.0          ,0.02832824   ,2.301879e-05 ,0.002386737  ,0.0          ,0.0          ,0.0          ,0.0          ,0.0          ,0.01098575   ,1
0.02243416   ,0.002974257  ,0.06668773   ,0.0          ,0.0          ,0.0          ,0.0          ,0.02631093   ,0.0          ,0.002749115  ,2
0.008886911  ,0.0          ,0.0          ,0.004100994  ,0.0          ,0.001533938  ,0.0          ,0.0          ,0.0          ,0.0          ,3
0.001120978  ,0.006447561  ,0.001073273  ,0.0          ,0.0          ,0.0          ,0.0          ,0.0          ,0.0          ,0.0          ,4
0.001151383  ,0.0          ,0.0          ,0.004735061  ,0.0          ,0.009928863  ,0.0          ,0.002759774  ,0.0          ,0.0          ,5
0.04142741   ,0.005060054  ,0.006499945  ,0.0          ,0.0          ,0.0          ,0.02290544   ,0.0          ,0.0          ,0.0          ,6
0.0          ,0.01215362   ,0.0          ,0.02589128   ,0.0          ,0.0          ,0.0          ,0.0          ,0.0          ,0.0          ,7
0.02695007   ,0.0          ,0.01113039   ,0.0          ,0.0          ,0.002676273  ,0.0          ,0.0          ,0.0          ,0.0          ,8
0.00393864   ,0.0          ,0.01923499   ,0.0007881628 ,0.0          ,0.0          ,0.0          ,0.0          ,0.0          ,0.04490236   ,9
0.03529841   ,0.0          ,0.0          ,0.008239925  ,0.0          ,0.0          ,0.0          ,0.0          ,0.0          ,0.0          ,0
0.0          ,0.006286173  ,0.0004142086 ,0.009929016  ,0.0          ,0.0          ,0.0          ,0.0          ,0.0          ,0.0336232    ,9
0.0          ,0.0          ,0.0          ,0.0          ,0.0          ,0.0254391    ,0.0          ,0.0          ,0.0          ,0.0          ,5
0.0          ,0.0          ,0.0          ,0.0          ,0.0          ,0.0207494    ,0.0          ,0.0          ,0.0          ,0.0          ,5
0.02322123   ,0.01598872   ,0.01868975   ,0.0          ,0.0          ,0.0          ,0.02231752   ,0.01114443   ,0.0          ,0.0          ,6
0.0          ,0.0          ,0.004156561  ,0.0          ,0.0          ,0.02101267   ,0.0          ,0.007178728  ,0.0          ,0.0          ,5
0.02097808   ,0.0          ,0.0          ,0.0          ,0.0          ,0.003621615  ,0.0          ,0.0          ,0.0          ,0.0          ,0
0.00859787   ,0.0          ,0.01453181   ,0.01633192   ,0.0          ,0.0          ,0.0          ,0.01604056   ,0.0          ,0.02508048   ,9
0.0          ,0.0          ,0.0          ,0.0          ,0.0          ,0.002161389  ,0.0          ,0.0          ,0.0          ,0.0          ,8
0.002131121  ,0.0          ,0.0          ,0.0          ,0.0          ,0.008744043  ,0.0          ,0.0          ,0.0          ,0.00764054   ,9
